Crop,Year,Region,Province,Yield (t/ha),Data source
Rice,1984,Central,Saraburi,1.978797206,Statistical Yearbook Thailand
Rice,1984,Central,Singburi,2.426719473,Statistical Yearbook Thailand
Rice,1984,Central,Suphanburi,2.256624679,Statistical Yearbook Thailand
Rice,1984,Eastern,Trat,1.79168593,Statistical Yearbook Thailand
Rice,1984,Thailand,Total,2.175214372,Statistical Yearbook Thailand
Rice,1984,Northeastern,Buriram,1.763340881,Statistical Yearbook Thailand
Rice,1984,Northeastern,Chaiyaphum,1.304075682,Statistical Yearbook Thailand
Rice,1984,Northeastern,Kalasin,1.519534195,Statistical Yearbook Thailand
Rice,1984,Northeastern,Khon Kaen,1.462835501,Statistical Yearbook Thailand
Rice,1984,Northeastern,Loei,2.296301751,Statistical Yearbook Thailand
Rice,1984,Northeastern,Maha Sarakham,1.41180794,Statistical Yearbook Thailand
Rice,1984,Northeastern,Mukdahan,1.508185647,Statistical Yearbook Thailand
Rice,1984,Northeastern,Nakhon Phanom,1.054602493,Statistical Yearbook Thailand
Rice,1984,Northeastern,Nakhon Ratchasima,1.406135998,Statistical Yearbook Thailand
Rice,1984,Northeastern,Nong Khai,1.400468128,Statistical Yearbook Thailand
Rice,1984,Northeastern,Roi Et,1.20201993,Statistical Yearbook Thailand
Rice,1984,Northeastern,Sakon Nakhon,1.508193539,Statistical Yearbook Thailand
Rice,1984,Northeastern,Sisaket,1.3521155,Statistical Yearbook Thailand
Rice,1984,Northeastern,Surin,1.355108498,Statistical Yearbook Thailand
Rice,1984,Northeastern,Ubon Ratchathani,1.077282506,Statistical Yearbook Thailand
Rice,1984,Northeastern,Udon Thani,1.468506811,Statistical Yearbook Thailand
Rice,1984,Northeastern,Yasothon,1.253047209,Statistical Yearbook Thailand
Rice,1984,Thailand,Total,1.524659065,Statistical Yearbook Thailand
Rice,1984,Northern,Chiang Mai,3.339574646,Statistical Yearbook Thailand
Rice,1984,Northern,Chiang Rai,3.186488345,Statistical Yearbook Thailand
Rice,1984,Northern,Kamphaeng Phet,1.916429148,Statistical Yearbook Thailand
Rice,1984,Northern,Lampang,1.75200391,Statistical Yearbook Thailand
Rice,1984,Northern,Lamphun,2.95968241,Statistical Yearbook Thailand
Rice,1984,Northern,Mae Hong Son,2.993681533,Statistical Yearbook Thailand
Rice,1984,Northern,Nakhon Sawan,1.734990391,Statistical Yearbook Thailand
Rice,1984,Northern,Nan,2.279316378,Statistical Yearbook Thailand
Rice,1984,Northern,Phayao,2.52560594,Statistical Yearbook Thailand
Rice,1984,Northern,Phetchabun,2.540119803,Statistical Yearbook Thailand
Rice,1984,Northern,Phichit,1.746330849,Statistical Yearbook Thailand
Rice,1984,Northern,Phitsanulok,2.148894649,Statistical Yearbook Thailand
Rice,1984,Northern,Phrae,2.534447628,Statistical Yearbook Thailand
Rice,1984,Northern,Sukhothai,1.64427586,Statistical Yearbook Thailand
Rice,1984,Northern,Tak,2.092194447,Statistical Yearbook Thailand
Rice,1984,Northern,Uthai Thani,1.445824679,Statistical Yearbook Thailand
Rice,1984,Northern,Uttaradit,2.500430207,Statistical Yearbook Thailand
Rice,1984,Thailand,Total,2.392358586,Statistical Yearbook Thailand
Rice,1984,Southern,Chumphon,1.581891665,Statistical Yearbook Thailand
Rice,1984,Southern,Krabi,1.717974185,Statistical Yearbook Thailand
Rice,1984,Southern,Nakhon Si Thammarat,1.048932783,Statistical Yearbook Thailand
Rice,1984,Southern,Narathiwat,1.632930706,Statistical Yearbook Thailand
Rice,1984,Southern,Pattani,1.485514815,Statistical Yearbook Thailand
